TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday,VIX,OpenDate,OpenTime,CloseDate,CloseTime
27559156,2/28/2024 12:15:00 PM,C,0.00,5085.00,5135.00,50.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.52,2024-02-28,12:15:00,,
27559547,2/28/2024 12:30:00 PM,C,0.00,5080.00,5130.00,50.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,0,13.52,2024-02-28,12:30:00,,
27559891,2/28/2024 12:45:00 PM,C,0.00,5080.00,5135.00,55.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.52,2024-02-28,12:45:00,,
27560251,2/28/2024 1:00:00 PM,C,0.00,5080.00,5130.00,50.00,1.40,P100,,,,1.5x,,True,Expiration,1.40,1.35,3.2,0.05,0,0,13.52,2024-02-28,13:00:00,,
27560604,2/28/2024 1:15:00 PM,C,0.00,5080.00,5125.00,45.00,1.45,P100,,,,1.5x,,True,Expiration,1.45,1.40,3.2,0.05,0,0,13.52,2024-02-28,13:15:00,,
27551177,2/28/2024 1:30:00 PM,P,0.00,5065.00,5020.00,45.00,1.65,P100,,,2/28/2024 2:13:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,13.52,2024-02-28,13:30:00,2024-02-28,14:13:00
27551573,2/28/2024 1:45:00 PM,P,0.00,5065.00,5020.00,45.00,1.55,P100,,,2/28/2024 2:13:00 PM,1.5x,3.87,False,Stop Loss,-2.32,-2.57,6.4,0.25,1.7,0,13.52,2024-02-28,13:45:00,2024-02-28,14:13:00
27551914,2/28/2024 2:00:00 PM,P,0.00,5070.00,5015.00,55.00,2.05,P100,,,2/28/2024 2:11:00 PM,1.5x,5.12,False,Stop Loss,-3.07,-3.32,6.4,0.25,1.6,0,13.52,2024-02-28,14:00:00,2024-02-28,14:11:00
27561970,2/28/2024 2:15:00 PM,C,0.00,5075.00,5120.00,45.00,1.35,P100,,,,1.5x,,True,Expiration,1.35,1.30,3.2,0.05,0,0,13.52,2024-02-28,14:15:00,,
27562227,2/28/2024 2:30:00 PM,C,0.00,5075.00,5120.00,45.00,1.10,P100,,,,1.5x,,True,Expiration,1.10,1.05,3.2,0.05,0,0,13.52,2024-02-28,14:30:00,,
27562539,2/28/2024 2:45:00 PM,C,0.00,5070.00,5115.00,45.00,1.55,P100,,,2/28/2024 3:03:00 PM,1.5x,3.87,False,Stop Loss,-2.32,-2.57,6.4,0.25,1.7,0,13.52,2024-02-28,14:45:00,2024-02-28,15:03:00
27553221,2/28/2024 3:00:00 PM,P,0.00,5065.00,5015.00,50.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,13.52,2024-02-28,15:00:00,,
27563016,2/28/2024 3:15:00 PM,C,0.00,5070.00,5115.00,45.00,1.25,P100,,,,1.5x,,True,Expiration,1.25,1.20,3.2,0.05,0,0,13.52,2024-02-28,15:15:00,,
27553658,2/28/2024 3:30:00 PM,P,0.00,5070.00,5025.00,45.00,2.35,P100,,,2/28/2024 3:53:00 PM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,0,13.52,2024-02-28,15:30:00,2024-02-28,15:53:00
27563430,2/28/2024 3:45:00 PM,C,0.00,5070.00,5115.00,45.00,1.10,P100,,,,1.5x,,True,Expiration,1.10,1.05,3.2,0.05,0,0,13.52,2024-02-28,15:45:00,,
27566766,2/29/2024 9:33:00 AM,P,0.00,5065.00,5010.00,55.00,2.05,P100,,,2/29/2024 10:13:00 AM,1.5x,5.12,False,Stop Loss,-3.07,-3.32,6.4,0.25,1.6,26,14.14,2024-02-29,09:33:00,2024-02-29,10:13:00
27567374,2/29/2024 9:45:00 AM,P,0.00,5070.00,5025.00,45.00,2.50,P100,,,2/29/2024 10:13:00 AM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,14.14,2024-02-29,09:45:00,2024-02-29,10:13:00
27568024,2/29/2024 10:00:00 AM,P,0.00,5070.00,5020.00,50.00,2.30,P100,,,2/29/2024 10:13:00 AM,1.5x,5.75,False,Stop Loss,-3.45,-3.70,6.4,0.25,1.6,0,14.14,2024-02-29,10:00:00,2024-02-29,10:13:00
27581065,2/29/2024 10:15:00 AM,C,0.00,5100.00,5145.00,45.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,26,14.14,2024-02-29,10:15:00,,
27581604,2/29/2024 10:30:00 AM,C,0.00,5105.00,5150.00,45.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,0,14.14,2024-02-29,10:30:00,,
27582114,2/29/2024 10:45:00 AM,C,0.00,5100.00,5145.00,45.00,1.95,P100,,,2/29/2024 3:57:00 PM,1.5x,4.87,False,Stop Loss,-2.92,-3.17,6.4,0.25,1.6,0,14.14,2024-02-29,10:45:00,2024-02-29,15:57:00
27582633,2/29/2024 11:00:00 AM,C,0.00,5100.00,5155.00,55.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,14.14,2024-02-29,11:00:00,,
27571106,2/29/2024 11:15:00 AM,P,0.00,5065.00,5020.00,45.00,2.00,P100,,,2/29/2024 11:38:00 AM,1.5x,5.00,False,Stop Loss,-3.00,-3.25,6.4,0.25,1.6,0,14.14,2024-02-29,11:15:00,2024-02-29,11:38:00
27583539,2/29/2024 11:30:00 AM,C,0.00,5095.00,5150.00,55.00,2.40,P100,,,2/29/2024 3:55:00 PM,1.5x,6.00,False,Stop Loss,-3.60,-3.85,6.4,0.25,1.6,0,14.14,2024-02-29,11:30:00,2024-02-29,15:55:00
27583966,2/29/2024 11:45:00 AM,C,0.00,5090.00,5145.00,55.00,1.70,P100,,,2/29/2024 1:10:00 PM,1.5x,4.25,False,Stop Loss,-2.55,-2.80,6.4,0.25,1.6,0,14.14,2024-02-29,11:45:00,2024-02-29,13:10:00
27584438,2/29/2024 12:00:00 PM,C,0.00,5090.00,5135.00,45.00,2.20,P100,,,2/29/2024 3:41:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,14.14,2024-02-29,12:00:00,2024-02-29,15:41:00
27573377,2/29/2024 12:15:00 PM,P,0.00,5060.00,5010.00,50.00,2.20,P100,,,,1.5x,,True,Expiration,2.20,2.15,3.2,0.05,0,0,14.14,2024-02-29,12:15:00,,
27585286,2/29/2024 12:30:00 PM,C,0.00,5090.00,5145.00,55.00,2.00,P100,,,2/29/2024 2:18:00 PM,1.5x,5.00,False,Stop Loss,-3.00,-3.25,6.4,0.25,1.6,0,14.14,2024-02-29,12:30:00,2024-02-29,14:18:00
27574481,2/29/2024 12:45:00 PM,P,0.00,5060.00,5015.00,45.00,1.85,P100,,,,1.5x,,True,Expiration,1.85,1.80,3.2,0.05,0,0,14.14,2024-02-29,12:45:00,,
27574936,2/29/2024 1:00:00 PM,P,0.00,5070.00,5015.00,55.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,14.14,2024-02-29,13:00:00,,
27575385,2/29/2024 1:15:00 PM,P,0.00,5075.00,5030.00,45.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,14.14,2024-02-29,13:15:00,,
27575859,2/29/2024 1:30:00 PM,P,0.00,5075.00,5020.00,55.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,0,14.14,2024-02-29,13:30:00,,
27576268,2/29/2024 1:45:00 PM,P,0.00,5075.00,5020.00,55.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,14.14,2024-02-29,13:45:00,,
27576726,2/29/2024 2:00:00 PM,P,0.00,5075.00,5030.00,45.00,1.55,P100,,,,1.5x,,True,Expiration,1.55,1.50,3.2,0.05,0,0,14.14,2024-02-29,14:00:00,,
27577064,2/29/2024 2:15:00 PM,P,0.00,5080.00,5035.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,14.14,2024-02-29,14:15:00,,
27588275,2/29/2024 2:30:00 PM,C,0.00,5095.00,5140.00,45.00,1.50,P100,,,2/29/2024 3:48:00 PM,1.5x,3.75,False,Stop Loss,-2.25,-2.50,6.4,0.25,1.7,0,14.14,2024-02-29,14:30:00,2024-02-29,15:48:00
27588602,2/29/2024 2:45:00 PM,C,0.00,5090.00,5135.00,45.00,1.65,P100,,,2/29/2024 3:31:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,14.14,2024-02-29,14:45:00,2024-02-29,15:31:00
27588904,2/29/2024 3:00:00 PM,C,0.00,5090.00,5135.00,45.00,2.20,P100,,,2/29/2024 3:41:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,14.14,2024-02-29,15:00:00,2024-02-29,15:41:00
27578368,2/29/2024 3:15:00 PM,P,0.00,5080.00,5035.00,45.00,1.50,P100,,,,1.5x,,True,Expiration,1.50,1.45,3.2,0.05,0,0,14.14,2024-02-29,15:15:00,,
27578628,2/29/2024 3:30:00 PM,P,0.00,5085.00,5040.00,45.00,1.55,P100,,,,1.5x,,True,Expiration,1.55,1.50,3.2,0.05,0,0,14.14,2024-02-29,15:30:00,,
27578847,2/29/2024 3:45:00 PM,P,0.00,5090.00,5045.00,45.00,1.80,P100,,,,1.5x,,True,Expiration,1.80,1.75,3.2,0.05,0,0,14.14,2024-02-29,15:45:00,,
27593103,3/1/2024 9:33:00 AM,P,0.00,5075.00,5020.00,55.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,26,13.34,2024-03-01,09:33:00,,
27593827,3/1/2024 9:45:00 AM,P,0.00,5070.00,5020.00,50.00,2.30,P100,,,,1.5x,,True,Expiration,2.30,2.25,3.2,0.05,0,0,13.34,2024-03-01,09:45:00,,
27594577,3/1/2024 10:00:00 AM,P,0.00,5075.00,5025.00,50.00,1.50,P100,,,,1.5x,,True,Expiration,1.50,1.45,3.2,0.05,0,0,13.34,2024-03-01,10:00:00,,
27595216,3/1/2024 10:15:00 AM,P,0.00,5085.00,5030.00,55.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,13.34,2024-03-01,10:15:00,,
27595895,3/1/2024 10:30:00 AM,P,0.00,5090.00,5040.00,50.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.34,2024-03-01,10:30:00,,
27596504,3/1/2024 10:45:00 AM,P,0.00,5090.00,5035.00,55.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,0,13.34,2024-03-01,10:45:00,,
27597117,3/1/2024 11:00:00 AM,P,0.00,5095.00,5040.00,55.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,13.34,2024-03-01,11:00:00,,
27597680,3/1/2024 11:15:00 AM,P,0.00,5100.00,5050.00,50.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,13.34,2024-03-01,11:15:00,,
27598294,3/1/2024 11:30:00 AM,P,0.00,5100.00,5050.00,50.00,2.10,P100,,,,1.5x,,True,Expiration,2.10,2.05,3.2,0.05,0,0,13.34,2024-03-01,11:30:00,,
27598903,3/1/2024 11:45:00 AM,P,0.00,5100.00,5050.00,50.00,1.85,P100,,,,1.5x,,True,Expiration,1.85,1.80,3.2,0.05,0,0,13.34,2024-03-01,11:45:00,,
27599477,3/1/2024 12:00:00 PM,P,0.00,5105.00,5050.00,55.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,0,13.34,2024-03-01,12:00:00,,
27600063,3/1/2024 12:15:00 PM,P,0.00,5105.00,5055.00,50.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,0,13.34,2024-03-01,12:15:00,,
27600603,3/1/2024 12:30:00 PM,P,0.00,5110.00,5060.00,50.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.34,2024-03-01,12:30:00,,
27601093,3/1/2024 12:45:00 PM,P,0.00,5115.00,5060.00,55.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,13.34,2024-03-01,12:45:00,,
27601596,3/1/2024 1:00:00 PM,P,0.00,5115.00,5060.00,55.00,2.10,P100,,,,1.5x,,True,Expiration,2.10,2.05,3.2,0.05,0,0,13.34,2024-03-01,13:00:00,,
27602119,3/1/2024 1:15:00 PM,P,0.00,5115.00,5060.00,55.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,0,13.34,2024-03-01,13:15:00,,
27602543,3/1/2024 1:30:00 PM,P,0.00,5120.00,5070.00,50.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.34,2024-03-01,13:30:00,,
27602961,3/1/2024 1:45:00 PM,P,0.00,5125.00,5075.00,50.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,13.34,2024-03-01,13:45:00,,
27603394,3/1/2024 2:00:00 PM,P,0.00,5125.00,5080.00,45.00,1.55,P100,,,,1.5x,,True,Expiration,1.55,1.50,3.2,0.05,0,0,13.34,2024-03-01,14:00:00,,
27603765,3/1/2024 2:15:00 PM,P,0.00,5130.00,5080.00,50.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.34,2024-03-01,14:15:00,,
27604193,3/1/2024 2:30:00 PM,P,0.00,5130.00,5080.00,50.00,1.45,P100,,,,1.5x,,True,Expiration,1.45,1.40,3.2,0.05,0,0,13.34,2024-03-01,14:30:00,,
27615454,3/1/2024 2:45:00 PM,C,0.00,5145.00,5190.00,45.00,1.50,P100,,,,1.5x,,True,Expiration,1.50,1.45,3.2,0.05,0,26,13.34,2024-03-01,14:45:00,,
27604854,3/1/2024 3:00:00 PM,P,0.00,5135.00,5085.00,50.00,1.95,P100,,,3/1/2024 3:08:00 PM,1.5x,4.87,False,Stop Loss,-2.92,-3.17,6.4,0.25,1.6,0,13.34,2024-03-01,15:00:00,2024-03-01,15:08:00
27616028,3/1/2024 3:15:00 PM,C,0.00,5140.00,5185.00,45.00,1.35,P100,,,,1.5x,,True,Expiration,1.35,1.30,3.2,0.05,0,0,13.34,2024-03-01,15:15:00,,
27605401,3/1/2024 3:30:00 PM,P,0.00,5135.00,5080.00,55.00,1.85,P100,,,,1.5x,,True,Expiration,1.85,1.80,3.2,0.05,0,0,13.34,2024-03-01,15:30:00,,
27616478,3/1/2024 3:45:00 PM,C,0.00,5140.00,5185.00,45.00,0.90,P100,,,,1.5x,,True,Expiration,0.90,0.85,3.2,0.05,0,0,13.34,2024-03-01,15:45:00,,
27629717,3/4/2024 9:33:00 AM,C,0.00,5145.00,5190.00,45.00,1.90,P100,,,3/4/2024 2:39:00 PM,1.5x,4.75,False,Stop Loss,-2.85,-3.10,6.4,0.25,1.6,26,13.49,2024-03-04,09:33:00,2024-03-04,14:39:00
27630188,3/4/2024 9:45:00 AM,C,0.00,5145.00,5190.00,45.00,2.30,P100,,,3/4/2024 2:39:00 PM,1.5x,5.75,False,Stop Loss,-3.45,-3.70,6.4,0.25,1.6,0,13.49,2024-03-04,09:45:00,2024-03-04,14:39:00
27620932,3/4/2024 10:00:00 AM,P,0.00,5120.00,5070.00,50.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,26,13.49,2024-03-04,10:00:00,,
27630993,3/4/2024 10:15:00 AM,C,0.00,5145.00,5190.00,45.00,1.65,P100,,,3/4/2024 2:36:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,13.49,2024-03-04,10:15:00,2024-03-04,14:36:00
27621969,3/4/2024 10:30:00 AM,P,0.00,5120.00,5070.00,50.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,0,13.49,2024-03-04,10:30:00,,
27622443,3/4/2024 10:45:00 AM,P,0.00,5125.00,5080.00,45.00,2.20,P100,,,,1.5x,,True,Expiration,2.20,2.15,3.2,0.05,0,0,13.49,2024-03-04,10:45:00,,
27622934,3/4/2024 11:00:00 AM,P,0.00,5125.00,5070.00,55.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,13.49,2024-03-04,11:00:00,,
27632591,3/4/2024 11:15:00 AM,C,0.00,5145.00,5190.00,45.00,1.70,P100,,,3/4/2024 2:39:00 PM,1.5x,4.25,False,Stop Loss,-2.55,-2.80,6.4,0.25,1.6,0,13.49,2024-03-04,11:15:00,2024-03-04,14:39:00
27632973,3/4/2024 11:30:00 AM,C,0.00,5145.00,5200.00,55.00,1.50,P100,,,3/4/2024 2:36:00 PM,1.5x,3.75,False,Stop Loss,-2.25,-2.50,6.4,0.25,1.7,0,13.49,2024-03-04,11:30:00,2024-03-04,14:36:00
27624345,3/4/2024 11:45:00 AM,P,0.00,5125.00,5070.00,55.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,13.49,2024-03-04,11:45:00,,
27624802,3/4/2024 12:00:00 PM,P,0.00,5125.00,5080.00,45.00,1.90,P100,,,,1.5x,,True,Expiration,1.90,1.85,3.2,0.05,0,0,13.49,2024-03-04,12:00:00,,
27625267,3/4/2024 12:15:00 PM,P,0.00,5125.00,5080.00,45.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,0,13.49,2024-03-04,12:15:00,,
27625650,3/4/2024 12:30:00 PM,P,0.00,5130.00,5085.00,45.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,0,13.49,2024-03-04,12:30:00,,
27625991,3/4/2024 12:45:00 PM,P,0.00,5130.00,5085.00,45.00,2.30,P100,,,,1.5x,,True,Expiration,2.30,2.25,3.2,0.05,0,0,13.49,2024-03-04,12:45:00,,
27626338,3/4/2024 1:00:00 PM,P,0.00,5130.00,5085.00,45.00,1.85,P100,,,,1.5x,,True,Expiration,1.85,1.80,3.2,0.05,0,0,13.49,2024-03-04,13:00:00,,
27635294,3/4/2024 1:15:00 PM,C,0.00,5140.00,5190.00,50.00,2.50,P100,,,3/4/2024 2:36:00 PM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,13.49,2024-03-04,13:15:00,2024-03-04,14:36:00
27635586,3/4/2024 1:30:00 PM,C,0.00,5140.00,5190.00,50.00,1.95,P100,,,3/4/2024 2:36:00 PM,1.5x,4.87,False,Stop Loss,-2.92,-3.17,6.4,0.25,1.6,0,13.49,2024-03-04,13:30:00,2024-03-04,14:36:00
27627324,3/4/2024 1:45:00 PM,P,0.00,5130.00,5080.00,50.00,1.50,P100,,,,1.5x,,True,Expiration,1.50,1.45,3.2,0.05,0,0,13.49,2024-03-04,13:45:00,,
27627608,3/4/2024 2:00:00 PM,P,0.00,5130.00,5075.00,55.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,0,13.49,2024-03-04,14:00:00,,
27627882,3/4/2024 2:15:00 PM,P,0.00,5130.00,5080.00,50.00,1.40,P100,,,,1.5x,,True,Expiration,1.40,1.35,3.2,0.05,0,0,13.49,2024-03-04,14:15:00,,
27628146,3/4/2024 2:30:00 PM,P,0.00,5135.00,5090.00,45.00,2.15,P100,,,3/4/2024 3:49:00 PM,1.5x,5.37,False,Stop Loss,-3.22,-3.47,6.4,0.25,1.6,0,13.49,2024-03-04,14:30:00,2024-03-04,15:49:00
27628436,3/4/2024 2:45:00 PM,P,0.00,5140.00,5095.00,45.00,1.35,P100,,,3/4/2024 3:35:00 PM,1.5x,3.37,False,Stop Loss,-2.02,-2.27,6.4,0.25,1.7,0,13.49,2024-03-04,14:45:00,2024-03-04,15:35:00
27628654,3/4/2024 3:00:00 PM,P,0.00,5145.00,5100.00,45.00,2.50,P100,,,3/4/2024 3:34:00 PM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,13.49,2024-03-04,15:00:00,2024-03-04,15:34:00
27628922,3/4/2024 3:15:00 PM,P,0.00,5145.00,5100.00,45.00,1.35,P100,,,3/4/2024 3:29:00 PM,1.5x,3.37,False,Stop Loss,-2.02,-2.27,6.4,0.25,1.7,0,13.49,2024-03-04,15:15:00,2024-03-04,15:29:00
27637710,3/4/2024 3:30:00 PM,C,0.00,5145.00,5190.00,45.00,1.65,P100,,,,1.5x,,True,Expiration,1.65,1.60,3.2,0.05,0,0,13.49,2024-03-04,15:30:00,,
27637856,3/4/2024 3:45:00 PM,C,0.00,5140.00,5185.00,45.00,0.85,P100,,,,1.5x,,True,Expiration,0.85,0.80,3.2,0.05,0,0,13.49,2024-03-04,15:45:00,,
27652011,3/5/2024 9:33:00 AM,C,0.00,5130.00,5175.00,45.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,26,13.75,2024-03-05,09:33:00,,
27652552,3/5/2024 9:45:00 AM,C,0.00,5125.00,5175.00,50.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,13.75,2024-03-05,09:45:00,,
27653088,3/5/2024 10:00:00 AM,C,0.00,5125.00,5175.00,50.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.75,2024-03-05,10:00:00,,
27653648,3/5/2024 10:15:00 AM,C,0.00,5115.00,5165.00,50.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,13.75,2024-03-05,10:15:00,,
27654189,3/5/2024 10:30:00 AM,C,0.00,5110.00,5165.00,55.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.75,2024-03-05,10:30:00,,
27654779,3/5/2024 10:45:00 AM,C,0.00,5105.00,5160.00,55.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,13.75,2024-03-05,10:45:00,,
27655416,3/5/2024 11:00:00 AM,C,0.00,5105.00,5155.00,50.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,13.75,2024-03-05,11:00:00,,
27655953,3/5/2024 11:15:00 AM,C,0.00,5105.00,5160.00,55.00,1.90,P100,,,,1.5x,,True,Expiration,1.90,1.85,3.2,0.05,0,0,13.75,2024-03-05,11:15:00,,
27644703,3/5/2024 11:30:00 AM,P,0.00,5075.00,5025.00,50.00,2.25,P100,,,3/5/2024 11:43:00 AM,1.5x,5.62,False,Stop Loss,-3.37,-3.62,6.4,0.25,1.6,26,13.75,2024-03-05,11:30:00,2024-03-05,11:43:00
27657098,3/5/2024 11:45:00 AM,C,0.00,5095.00,5150.00,55.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,13.75,2024-03-05,11:45:00,,
27657571,3/5/2024 12:00:00 PM,C,0.00,5100.00,5145.00,45.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.75,2024-03-05,12:00:00,,
27646296,3/5/2024 12:15:00 PM,P,0.00,5075.00,5020.00,55.00,2.20,P100,,,3/5/2024 1:44:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,13.75,2024-03-05,12:15:00,2024-03-05,13:44:00
27646742,3/5/2024 12:30:00 PM,P,0.00,5080.00,5025.00,55.00,2.35,P100,,,3/5/2024 1:44:00 PM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,0,13.75,2024-03-05,12:30:00,2024-03-05,13:44:00
27659000,3/5/2024 12:45:00 PM,C,0.00,5100.00,5145.00,45.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,13.75,2024-03-05,12:45:00,,
27647655,3/5/2024 1:00:00 PM,P,0.00,5075.00,5030.00,45.00,1.90,P100,,,3/5/2024 1:44:00 PM,1.5x,4.75,False,Stop Loss,-2.85,-3.10,6.4,0.25,1.6,0,13.75,2024-03-05,13:00:00,2024-03-05,13:44:00
27648085,3/5/2024 1:15:00 PM,P,0.00,5075.00,5030.00,45.00,1.65,P100,,,3/5/2024 1:44:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,13.75,2024-03-05,13:15:00,2024-03-05,13:44:00
27660324,3/5/2024 1:30:00 PM,C,0.00,5095.00,5140.00,45.00,2.20,P100,,,,1.5x,,True,Expiration,2.20,2.15,3.2,0.05,0,0,13.75,2024-03-05,13:30:00,,
27660705,3/5/2024 1:45:00 PM,C,0.00,5090.00,5145.00,55.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.75,2024-03-05,13:45:00,,
27661135,3/5/2024 2:00:00 PM,C,0.00,5085.00,5130.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.75,2024-03-05,14:00:00,,
27661534,3/5/2024 2:15:00 PM,C,0.00,5085.00,5140.00,55.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,13.75,2024-03-05,14:15:00,,
27661855,3/5/2024 2:30:00 PM,C,0.00,5085.00,5130.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.75,2024-03-05,14:30:00,,
27662207,3/5/2024 2:45:00 PM,C,0.00,5075.00,5125.00,50.00,2.20,P100,,,3/5/2024 3:58:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,13.75,2024-03-05,14:45:00,2024-03-05,15:58:00
27662549,3/5/2024 3:00:00 PM,C,0.00,5070.00,5120.00,50.00,2.20,P100,,,3/5/2024 3:53:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,13.75,2024-03-05,15:00:00,2024-03-05,15:53:00
27662864,3/5/2024 3:15:00 PM,C,0.00,5065.00,5110.00,45.00,2.10,P100,,,3/5/2024 3:48:00 PM,1.5x,5.25,False,Stop Loss,-3.15,-3.40,6.4,0.25,1.6,0,13.75,2024-03-05,15:15:00,2024-03-05,15:48:00
27663191,3/5/2024 3:30:00 PM,C,0.00,5060.00,5105.00,45.00,2.50,P100,,,3/5/2024 3:45:00 PM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,13.75,2024-03-05,15:30:00,2024-03-05,15:45:00
27651673,3/5/2024 3:45:00 PM,P,0.00,5060.00,5015.00,45.00,1.15,P100,,,,1.5x,,True,Expiration,1.15,1.10,3.2,0.05,0,0,13.75,2024-03-05,15:45:00,,
27668074,3/6/2024 9:33:00 AM,P,0.00,5080.00,5025.00,55.00,2.15,P100,,,3/6/2024 10:04:00 AM,1.5x,5.37,False,Stop Loss,-3.22,-3.47,6.4,0.25,1.6,26,14.27,2024-03-06,09:33:00,2024-03-06,10:04:00
27668847,3/6/2024 9:45:00 AM,P,0.00,5075.00,5025.00,50.00,2.05,P100,,,3/6/2024 10:07:00 AM,1.5x,5.12,False,Stop Loss,-3.07,-3.32,6.4,0.25,1.6,0,14.27,2024-03-06,09:45:00,2024-03-06,10:07:00
